KPI,Unit,Min,Max
RNC_2104a,%,0,100
RNC_2627a,%,0,100
RNC_2627b,%,0,100
RNC_1952a,#,0,
RNC_3271a,#,0,
RNC3280a,Mb/s,0,
RNC3281a,Mb/s,0,
RNC3282a,%,0,100
RNC_3280a,Mb/s,0,
RNC_3281a,Mb/s,0,
RNC_3282a,%,0,100
RNC_5223b,%,0,100
RNC_5224b,%,0,100
RNC_2719a,%,0,100
RNC_2719b,#,0,
RNC_2721a,%,0,100
RNC_2721b,#,0,
RNC_2813a,%,0,100
RNC_2814a,%,0,100
RNC_2815a,%,0,100
RNC_2816a,%,0,100
RNC_1255a,%,0,100
RNC_1255b,%,0,100
RNC_2817a,%,0,100
RNC_2818a,%,0,100
RNC_2819a,%,0,100
RNC_2820a,%,0,100
RNC_2821a,%,0,100
RNC_2822a,%,0,100
RNC_2824a,%,0,100
RNC_2839a,%,0,100
RNC_2840a,%,0,100
RNC_2841a,Mb/s,0,
RNC_2842a,Mb/s,0,
RNC_2843a,%,0,100
RNC_2844a,%,0,100
RNC_2845a,Mb/s,0,
RNC_2846a,Mb/s,0,
RNC_2847a,%,0,100
RNC_2848a,%,0,100
RNC_2849a,%,0,100
RNC_2850a,%,0,100
RNC_2851a,%,0,100
RNC_2852a,%,0,100
RNC_2853a,%,0,100
RNC_2854a,%,0,100
RNC_3272a,%,0,100
RNC_3273a,%,0,100
RNC_3274a,%,0,100
RNC_3275a,%,0,100
RNC_2785a,kb/s,0,
RNC_2785b,kb/s,0,
RNC_2754a,%,0,100
RNC_3180a,#,0,
RNC_2011a,#,0,
RNC_3285a,#,0,
RNC_3286a,%,0,100
RNC_3287a,%,0,100
RNC_2037a,#,0,
RNC_3288a,#,0,
RNC_3289a,#,0,
RNC_3290a,%,0,100
RNC_3291a,%,0,100
RNC_3292a,%,0,100
RNC_3293a,%,0,100
RNC_3294,%,0,100
RNC_3295,%,0,100
RNC_3296a,%,0,100
RNC_2052a,#,0,
RNC_2052b,#,0,
RNC_2053a,#,0,
RNC_2053b,#,0,
RNC_3299,%,0,100
RNC_3297,%,0,100
RNC_3298,%,0,100
RNC_3297a,%,0,100
RNC_3298a,%,0,100
RNC_114a,%,0,100
RNC_115a,%,0,100
RNC_164g,Mb/s,0,
RNC_164h,Mb/s,0,
RNC_165h,Mb/s,0,
RNC_165i,Mb/s,0,
RNC_169e,%,0,100
RNC_169f,%,0,100
RNC_169g,%,0,100
RNC_1734a,%,0,100
RNC_1734b,%,0,100
RNC_1722a,#,0,
RNC_1722b,#,0,
RNC_1821a,%,0,100
RNC_1821b,%,0,100
RNC_2178a,%,0,100
RNC_2178b,%,0,100
RNC_2189a,%,0,100
RNC_2189b,%,0,100
RNC_2190a,%,0,100
RNC_2190b,%,0,100
RNC_2191a,#,0,
RNC_2491a,#,0,
RNC_2491b,#,0,
RNC_2686,#,0,
RNC_2686a,#,0,
RNC_2686b,#,0,
RNC_2691,%,0,100
RNC_2691a,%,0,100
RNC_2691b,%,0,100
RNC_2692,%,0,100
RNC_2692a,%,0,100
RNC_2693,%,0,100
RNC_2694,%,0,100
RNC_2694a,%,0,100
RNC_2694b,%,0,100
RNC_2695,%,0,100
RNC_2696,%,0,100
RNC_2697,%,0,100
RNC_2698,%,0,100
RNC_2699,%,0,100
RNC_2700,#,0,
RNC_2701,#,0,
RNC_2702,%,0,100
RNC_2703,%,0,100
RNC_2704,#,0,
RNC_2705,s,0,
RNC_2706,s,0,
RNC_2707,s,0,
RNC_2708,s,0,
RNC_2717a,#,0,
RNC_2717b,#,0,
RNC_2732a,#,0,
RNC_2732b,#,0,
RNC_3141a,%,0,100
RNC_3142a,s,0,
RNC_3169a,%,0,100
RNC_3170a,%,0,100
RNC_3171a,s,0,
RNC_3179a,%,0,100
RNC_3179b,%,0,100
RNC_824a,#,0,
RNC_825a,#,0,
RNC_826a,#,0,
RNC_827a,#,0,
RNC_1255c,%,0,100
RNC_2823a,%,0,100
RNC_2825a,%,0,100
RNC_2826a,%,0,100
RNC_2827a,%,0,100
RNC_2828a,%,0,100
RNC_2829a,%,0,100
RNC_2830a,%,0,100
RNC_2831a,%,0,100
RNC_2832a,%,0,100
RNC_2833a,%,0,100
RNC_2834a,%,0,100
RNC_2835a,%,0,100
RNC_2836a,%,0,100
RNC_2837a,%,0,100
RNC_2838a,%,0,100
RNC_3276a,%,0,100
RNC_3277a,%,0,100
RNC_3278a,%,0,100
RNC_3279a,%,0,100
RNC_1724a,%,0,100
RNC_1724b,%,0,100
RNC_1725a,%,0,100
RNC_1725b,%,0,100
RNC_1727a,%,0,100
RNC_1727b,%,0,100
RNC_1732a,%,0,100
RNC_1732b,%,0,100
RNC_1735a,%,0,100
RNC_1735b,%,0,100
RNC_2601b,kB,0,
RNC_764a,%,0,100
RNC_759a,cell/s,,
RNC_5345b,kb/s,0,
RNC_5346b,kb/s,0,
RNC_5347b,kb/s,0,
RNC_5348b,kb/s,0,
RNC_5349b,kb/s,0,
RNC_5350b,kb/s,0,
RNC_5351b,kb/s,0,
RNC_5352b,kb/s,0,
RNC_5353b,kb/s,0,
RNC_5354b,kb/s,0,
RNC_5355b,kb/s,0,
RNC_5356b,kb/s,0,
RNC_5357b,kb/s,0,
RNC_5358b,kb/s,0,
RNC_5359b,kb/s,0,
RNC_5360b,kb/s,0,
RNC_5417b,kb/s,0,
RNC_5418b,kb/s,0,
RNC_5419b,kb/s,0,
RNC_5420b,kb/s,0,
RNC_5421b,kb/s,0,
RNC_5422b,kb/s,0,
RNC_5423b,kb/s,0,
RNC_5424b,kb/s,0,
RNC_5425b,kb/s,0,
RNC_5426b,kb/s,0,
RNC_5427b,kb/s,0,
RNC_5428b,kb/s,0,
RNC_5429b,kb/s,0,
RNC_5430b,kb/s,0,
RNC_5431b,kb/s,0,
RNC_5432b,kb/s,0,
RNC_3300a,%,0,100
RNC_3301a,%,0,100
RNC_3302a,%,0,100
RNC_3303a,%,0,100
RNC_3304a,%,0,100
RNC_3305a,%,0,100
RNC_3306a,%,0,100
RNC_3307a,%,0,100
RNC_3308a,%,0,100
RNC_3309a,%,0,100
RNC_3310a,%,0,100
RNC_1273a,ms,0,
RNC_1274a,ms,0,
RNC_1275a,ms,0,
RNC_1276a,ms,0,
RNC_1277a,ms,0,
RNC_1278a,ms,0,
RNC_1279a,ms,0,
RNC_1280a,ms,0,
RNC_2435a,#,0,
RNC_5392a,%,0,100
RNC_722c,Mb/s,0,
RNC_5388a,dBm,,
RNC_5387a,dBm,,
RNC_5367a,kb/s,0,
RNC_5368a,kb/s,0,
RNC_17c,Mb/s,0,
RNC_5381a,kb/s,0,
RNC_5382b,kb/s,0,
RNC_5382a,kb/s,0,
RNC_5541a,#,0,
RNC_5513a,%,0,100
RNC_611b,Mb/s,0,
RNC_613b,Mb/s,0,
RNC_18c,Mb/s,0,
RNC_5515a,%,0,100
RNC_16c,Mb/s,0,
RNC_170c,Mb/s,0,
RNC_5376a,kb/s,0,
RNC_5313a,#,0,
RNC_5314a,#,0,
RNC_5323a,#,0,
RNC_5324a,#,0,
RNC_5325a,#,0,
RNC_5326a,#,0,
RNC_5327a,#,0,
RNC_5328a,#,0,
RNC_5315a,#,0,
RNC_5316a,#,0,
RNC_5317a,#,0,
RNC_5318a,#,0,
RNC_5319a,#,0,
RNC_5320a,#,0,
RNC_5321a,#,0,
RNC_5322a,#,0,
RNC_5361a,#,0,
RNC_5365a,#,0,
RNC_5303a,#,0,
RNC_5143a,#,0,
RNC_5345a,kb/s,0,
RNC_5346a,kb/s,0,
RNC_5355a,kb/s,0,
RNC_5356a,kb/s,0,
RNC_5357a,kb/s,0,
RNC_5358a,kb/s,0,
RNC_5359a,kb/s,0,
RNC_5360a,kb/s,0,
RNC_5347a,kb/s,0,
RNC_5348a,kb/s,0,
RNC_5349a,kb/s,0,
RNC_5350a,kb/s,0,
RNC_5351a,kb/s,0,
RNC_5352a,kb/s,0,
RNC_5353a,kb/s,0,
RNC_5354a,kb/s,0,
RNC_5363a,kb/s,0,
RNC_5417a,kb/s,0,
RNC_5418a,kb/s,0,
RNC_5427a,kb/s,0,
RNC_5428a,kb/s,0,
RNC_5429a,kb/s,0,
RNC_5430a,kb/s,0,
RNC_5431a,kb/s,0,
RNC_5432a,kb/s,0,
RNC_5419a,kb/s,0,
RNC_5420a,kb/s,0,
RNC_5421a,kb/s,0,
RNC_5422a,kb/s,0,
RNC_5423a,kb/s,0,
RNC_5424a,kb/s,0,
RNC_5425a,kb/s,0,
RNC_5426a,kb/s,0,
RNC_5433a,kb/s,0,
RNC_5364a,s,0,
RNC_5536b,kb/s,0,
RNC_5536a,kb/s,0,
RNC_7016a,%,0,100
RNC_7015a,%,0,100
RNC_7014a,%,0,100
RNC_7013a,%,0,100
RNC_7012a,%,0,100
RNC_7011a,%,0,100
RNC_7010a,%,0,100
RNC_7009a,%,0,100
RNC_7008a,%,0,100
RNC_7004a,%,0,100
RNC_7002a,%,0,100
RNC_7007a,%,0,100
RNC_7003a,%,0,100
RNC_5394a,%,0,100
RNC_5393a,%,0,100
RNC_5053a,%,0,100
RNC_576d,%,0,100
RNC_5366a,%,0,100
RNC_7072a,cell/s,,
RNC_7074a,kb/s,0,
RNC_5120a,%,0,100
RNC_923b,#,0,
RNC_923a,#,0,
RNC_7032a,%,0,100
RNC_7031a,%,0,100
RNC_7028a,%,0,100
RNC_7027a,%,0,100
RNC_7030a,%,0,100
RNC_7029a,%,0,100
RNC_7026a,%,0,100
RNC_7025a,%,0,100
RNC_5371a,%,0,100
RNC_5369a,%,0,100
RNC_5370a,%,0,100
RNC_7064a,%,0,100
RNC_7065a,%,0,100
RNC_7024b,%,0,100
RNC_7023a,%,0,100
RNC_7022a,%,0,100
RNC_7021a,%,0,100
RNC_7020a,%,0,100
RNC_7019a,%,0,100
RNC_7018a,%,0,100
RNC_7017a,%,0,100
RNC_7034a,%,0,100
RNC_7035a,%,0,100
RNC_5447a,#,0,
RNC_614b,#,0,
RNC_7039a,kb/s,0,
RNC_7038a,kb/s,0,
RNC_7040a,kb/s,0,
RNC_920a,%,0,100
RNC_5011a,%,0,100
RNC_7045a,kb/s,0,
RNC_7054a,kb/s,0,
RNC_7055a,kb/s,0,
RNC_7056a,kb/s,0,
RNC_7057a,kb/s,0,
RNC_7058a,kb/s,0,
RNC_7059a,kb/s,0,
RNC_7060a,kb/s,0,
RNC_7046a,kb/s,0,
RNC_7047a,kb/s,0,
RNC_7048a,kb/s,0,
RNC_7049a,kb/s,0,
RNC_7050a,kb/s,0,
RNC_7051a,kb/s,0,
RNC_7052a,kb/s,0,
RNC_7053a,kb/s,0,
RNC_926a,#,0,
RNC_5000a,%,0,100
RNC_914b,%,0,100
RNC_5001a,%,0,100
RNC_5144a,%,0,100
RNC_5145a,%,0,100
RNC_5306a,%,0,100
RNC_5302a,%,0,100
RNC_5301a,%,0,100
RNC_7041a,kb/s,0,
RNC_7042a,kb/s,0,
RNC_7043a,kb/s,0,
RNC_7044a,kb/s,0,
RNC_7067a,#,0,
RNC_7066a,#,0,
RNC_7069a,#,0,
RNC_7068a,#,0,
RNC_931b,Mb,0,
RNC_952b,Mb/s,0,
RNC_921a,%,0,100
RNC_5013a,%,0,100
RNC_7061a,kb/s,0,
RNC_928a,#,0,
RNC_915b,%,0,100
RNC_5003a,%,0,100
RNC_5542a,%,0,100
RNC_5466a,%,0,100
RNC_5127a,%,0,100
RNC_5104a,%,0,100
RNC_5105a,%,0,100
RNC_5052a,%,0,100
RNC_295c,%,0,100
RNC_294c,%,0,100
RNC_5310a,%,0,100
RNC_5309a,%,0,100
RNC_298c,#,0,
RNC_574c,%,0,100
RNC_573c,%,0,100
RNC_5028a,#,0,
RNC_5465a,#,0,
RNC_5467a,%,0,100
RNC_5470a,%,0,100
RNC_5469a,%,0,100
RNC_5468a,#,0,
RNC_5062a,#,0,
RNC_5063a,#,0,
RNC_300d,%,0,100
RNC_169d,%,0,100
RNC_5067a,#,0,
RNC_5054a,Mb/Dropped RAB,,
RNC_5055a,Mb/Dropped RAB,,
RNC_7062a,%,0,100
RNC_5563a,%,0,100
RNC_5115a,%,0,100
RNC_5114a,%,0,100
RNC_5060a,%,0,100
RNC_5061a,%,0,100
RNC_5514a,%,0,100
RNC_5533a,%,0,100
RNC_5532a,%,0,100
RNC_5512a,%,0,100
RNC_5539a,%,0,100
RNC_5543a,%,0,100
RNC_5544a,%,0,100
RNC_5564a,%,0,100
RNC_5582a,%,0,100
RNC_5562a,%,0,100
RNC_5540a,%,0,100
RNC_735a,%,0,100
RNC_5311a,#,0,
RNC_7000a,%,0,100
RNC_7036a,#,0,
RNC_7037a,#,0,
RNC_5391a,%,0,100
RNC_5373a,%,0,100
RNC_922a,%,0,100
RNC_5014a,%,0,100
RNC_916a,%,0,100
RNC_954a,#,0,
RNC_5006a,%,0,100
RNC_5025a,#,0,
RNC_944a,%,0,100
RNC_5015a,%,0,100
RNC_943a,%,0,100
RNC_5007a,%,0,100
RNC_171b,%,0,100
RNC_98d,%,0,100
RNC_160d,%,0,100
RNC_99e,%,0,100
RNC_99d,%,0,100
RNC_232c,%,0,100
RNC_174c,%,0,100
RNC_174b,%,0,100
RNC_175b,%,0,100
RNC_176b,%,0,100
RNC_5374a,kb,0,
RNC_95e,%,0,100
RNC_95d,%,0,100
RNC_734a,%,0,100
RNC_5390a,%,0,100
RNC_7033a,#,0,
RNC_5474a,s,0,
RNC_5395a,%,0,100
RNC_5305a,%,0,100
RNC_5312a,%,0,100
RNC_7071a,cell/s,,
RNC_7073a,kb/s,0,
RNC_5375a,kb/s,0,
RNC_5304a,%,0,100
RNC_747a,%,0,100
RNC_5221a,kb/s,0,
RNC_972a,%,0,100
RNC_1773a,%,0,100
RNC_1774a,%,0,100
RNC_760a,%,0,100
RNC_5220a,%,0,100
RNC_5219a,%,0,100
RNC_5444a,#,0,
RNC_1128a,%,0,100
RNC_1127a,%,0,100
RNC_753a,cell/s,,
RNC_752a,cell/s,,
RNC_963a,cell/s,,
RNC_1061a,%,0,100
RNC_962a,cell/s,,
RNC_1060b,%,0,100
RNC_5592a,%,0,100
RNC_5596a,%,0,100
RNC_5594a,%,0,100
RNC_5604a,%,0,100
RNC_5606a,%,0,100
RNC_5598a,%,0,100
RNC_5600a,%,0,100
RNC_5602a,%,0,100
RNC_5410a,%,0,100
RNC_5413a,%,0,100
RNC_5411a,%,0,100
RNC_5414a,%,0,100
RNC_5412a,%,0,100
RNC_5229a,%,0,100
RNC_5212a,%,0,100
RNC_5590a,%,0,100
RNC_1872a,%,0,100
RNC_5215a,%,0,100
RNC_5214a,%,0,100
RNC_1982b,%,0,100
RNC_5213a,%,0,100
RNC_5207a,%,0,100
RNC_1871a,%,0,100
RNC_5230a,%,0,100
RNC_5231a,%,0,100
RNC_5211a,kb/s,0,
RNC_5507a,%,0,100
RNC_5521a,%,0,100
RNC_5526a,%,0,100
RNC_5517a,%,0,100
RNC_5524a,%,0,100
RNC_5556a,%,0,100
RNC_5401a,%,0,100
RNC_5509a,%,0,100
RNC_5523a,%,0,100
RNC_5530a,%,0,100
RNC_5519a,%,0,100
RNC_5528a,%,0,100
RNC_5557a,%,0,100
RNC_5402a,%,0,100
RNC_1870a,%,0,100
RNC_5226a,#,0,
RNC_5443a,#,0,
RNC_947a,%,0,100
RNC_948a,%,0,100
RNC_5483a,%,0,100
RNC_5484a,%,0,100
RNC_5232a,%,0,100
RNC_5491a,%,0,100
RNC_113a,%,0,100
RNC_5554a,%,0,100
RNC_5403a,%,0,100
RNC_5555a,%,0,100
RNC_5404a,%,0,100
RNC_2040a,#,0,
RNC_2041a,#,0,
RNC_645c,#,0,
RNC_1036b,#,0,
RNC_5481a,Events/s,,
RNC_830a,#,0,
RNC_5565a,%,0,100
RNC_5435a,%,0,100
RNC_974a,%,0,100
RNC_744a,Ehr,,
RNC_5567a,%,0,100
RNC_5437a,%,0,100
RNC_5438a,%,0,100
RNC_5569a,%,0,100
RNC_5488a,%,0,100
RNC_5568a,%,0,100
RNC_5487a,%,0,100
RNC_5494a,%,0,100
RNC_5493a,%,0,100
RNC_5377a,%,0,100
RNC_968d,%,0,100
RNC_968c,%,0,100
RNC_660d,%,0,100
RNC_2262a,%,0,100
RNC_2263a,%,0,100
RNC_2078a,%,0,100
RNC_2066a,%,0,100
RNC_969b,#,0,
RNC_1874b,%,0,100
RNC_5416a,%,0,100
RNC_5499a,%,0,100
RNC_5440a,%,0,100
RNC_5457a,%,0,100
RNC_5458a,%,0,100
RNC_1645a,%,0,100
RNC_1644a,%,0,100
RNC_2030b,%,0,100
RNC_2030a,%,0,100
RNC_2029b,%,0,100
RNC_2029a,%,0,100
RNC_5561a,%,0,100
RNC_5560a,%,0,100
RNC_661d,%,0,100
RNC_673d,%,0,100
RNC_1184b,%,0,100
RNC_5378a,%,0,100
RNC_2276a,%,0,100
RNC_2274a,%,0,100
RNC_2275a,%,0,100
RNC_2268a,%,0,100
RNC_2269a,%,0,100
RNC_2270a,%,0,100
RNC_5380a,%,0,100
RNC_1873a,kb/s,0,
RNC_1770a,%,0,100
RNC_1771a,%,0,100
RNC_1772a,%,0,100
RNC_5415a,%,0,100
RNC_1057a,%,0,100
RNC_5228a,%,0,100
RNC_1981a,%,0,100
RNC_5209a,%,0,100
RNC_1983b,%,0,100
RNC_5591a,%,0,100
RNC_5595a,%,0,100
RNC_5593a,%,0,100
RNC_5603a,%,0,100
RNC_5605a,%,0,100
RNC_5597a,%,0,100
RNC_5599a,%,0,100
RNC_5601a,%,0,100
RNC_5409a,%,0,100
RNC_5405a,%,0,100
RNC_5508a,%,0,100
RNC_5522a,%,0,100
RNC_5527a,%,0,100
RNC_5518a,%,0,100
RNC_5525a,%,0,100
RNC_5552a,%,0,100
RNC_5396a,%,0,100
RNC_5406a,%,0,100
RNC_5510a,%,0,100
RNC_5531a,%,0,100
RNC_5520a,%,0,100
RNC_5529a,%,0,100
RNC_5553a,%,0,100
RNC_5397a,%,0,100
RNC_5545a,%,0,100
RNC_5548a,%,0,100
RNC_5546a,%,0,100
RNC_5549a,%,0,100
RNC_959a,%,0,100
RNC_5492a,%,0,100
RNC_520b,%,0,100
RNC_5550a,%,0,100
RNC_5398a,%,0,100
RNC_5551a,%,0,100
RNC_5399a,%,0,100
RNC_1686a,#,0,
RNC_1687a,#,0,
RNC_519b,%,0,100
RNC_5201a,%,0,100
RNC_5210a,%,0,100
RNC_5222a,%,0,100
RNC_5223a,%,0,100
RNC_5224a,%,0,100
RNC_5216a,#,0,
RNC_5588a,#,0,
RNC_5589a,#,0,
RNC_5202a,%,0,100
RNC_1080b,%,0,100
RNC_5587a,%,0,100
RNC_976a,%,0,100
RNC_5559a,%,0,100
RNC_5558a,%,0,100
RNC_2033a,%,0,100
RNC_2032a,%,0,100
RNC_5234a,Events/s,,
RNC_5479a,Events/s,,
RNC_5480a,Events/s,,
RNC_5482a,Events/s,,
RNC_5204a,%,0,100
RNC_964a,%,0,100
RNC_5203b,%,0,100
RNC_5203a,%,0,100
RNC_979a,%,0,100
RNC_5570a,%,0,100
RNC_5439a,%,0,100
RNC_970a,%,0,100
RNC_1726a,%,0,100
RNC_949b,%,0,100
RNC_2264a,%,0,100
RNC_2258a,%,0,100
RNC_2256a,%,0,100
RNC_2257a,%,0,100
RNC_2060a,%,0,100
RNC_2061a,%,0,100
RNC_5571a,%,0,100
RNC_5441a,%,0,100
RNC_5566a,%,0,100
RNC_5436a,%,0,100
RNC_5442a,%,0,100
RNC_5233a,%,0,100
RNC_5573a,%,0,100
RNC_5490a,%,0,100
RNC_5572a,%,0,100
RNC_5489a,%,0,100
RNC_5496a,%,0,100
RNC_5495a,%,0,100
RNC_5206a,%,0,100
RNC_946b,Mb,0,
RNC_945b,Mb,0,
RNC_5471a,%,0,100
RNC_5472a,%,0,100
RNC_960b,%,0,100
RNC_960a,%,0,100
RNC_5452a,%,0,100
RNC_5453a,%,0,100
RNC_732b,%,0,100
RNC_5454a,%,0,100
RNC_5455a,%,0,100
RNC_1879e,kb/s,0,
RNC_1879d,kb/s,0,
RNC_722b,kb/s,0,
RNC_1883d,kb/s,0,
RNC_1883c,kb/s,0,
RNC_1883b,kb/s,0,
RNC_722d,kb/s,0,
RNC_2170a,#,0,
RNC_2171a,#,0,
RNC_2172a,#,0,
RNC_163c,Mb/s,0,
RNC_165g,Mb/s,0,
RNC_164f,Mb/s,0,
RNC_162c,Mb/s,0,
RNC_5449a,%,0,100
RNC_280d,Ehr,,
RNC_280c,Ehr,,
RNC_280b,E,,
RNC_102c,dBm,,
RNC_1879c,kb/s,0,
RNC_1879b,kb/s,0,
RNC_5407a,%,0,100
RNC_1181a,dBm,,
RNC_5408a,%,0,100
RNC_1180a,dBm,,
RNC_5460b,kb/s,0,
RNC_5460a,kb/s,0,
RNC_721d,kb/s,0,
RNC_721c,kb/s,0,
RNC_5032a,kb/s,0,
RNC_5033c,kb/s,0,
RNC_5033b,kb/s,0,
RNC_5033a,Mb/s,0,
RNC_5227a,#,0,
RNC_2277a,%,0,100
RNC_2278a,%,0,100
RNC_730a,%,0,100
RNC_731a,%,0,100
RNC_5511a,%,0,100
RNC_5537b,#,0,
RNC_5537a,kBHCA,,
RNC_101c,dBm,,
RNC_5149c,#,0,
RNC_5149b,#,0,
RNC_5149a,#,0,
RNC_5113a,#,0,
RNC_5583a,#,0,
RNC_3247b,#,0,
RNC_706b,#,0,
RNC_7005a,%,0,100
RNC_7001a,%,0,100
RNC_5111a,%,0,100
RNC_742b,%,0,100
RNC_740b,#,0,
RNC_741b,%,0,100
RNC_565f,%,0,100
RNC_576e,%,0,100
RNC_183c,%,0,100
RNC_727a,%,0,100
RNC_5106a,%,0,100
RNC_7070a,%,0,100
RNC_923d,#,0,
RNC_923c,#,0,
RNC_5584a,s,0,
RNC_303e,%,0,100
RNC_302f,%,0,100
RNC_302e,%,0,100
RNC_301f,%,0,100
RNC_300i,%,0,100
RNC_300h,%,0,100
RNC_7063a,%,0,100
RNC_5456a,#,0,
RNC_614d,#,0,
RNC_614c,#,0,
RNC_5459a,%,0,100
RNC_5462a,Mb,0,
RNC_5463a,Mb,0,
RNC_5043a,Mb,0,
RNC_739d,Mb,0,
RNC_739c,Mb,0,
RNC_606e,kb/s,0,
RNC_606d,Mb/s,0,
RNC_607d,%,0,100
RNC_607c,%,0,100
RNC_733b,%,0,100
RNC_733a,%,0,100
RNC_927a,#,0,
RNC_920b,%,0,100
RNC_926b,#,0,
RNC_5081a,Mb/Dropped RAB,,
RNC_5080a,Mb/Dropped RAB,,
RNC_608c,Mb,0,
RNC_608b,Mb,0,
RNC_605b,%,0,100
RNC_5000b,%,0,100
RNC_5010a,%,0,100
RNC_914c,%,0,100
RNC_917a,%,0,100
RNC_931c,Mb,0,
RNC_952c,Mb/s,0,
RNC_918b,%,0,100
RNC_929a,#,0,
RNC_921c,%,0,100
RNC_921b,%,0,100
RNC_928b,#,0,
RNC_913b,%,0,100
RNC_913a,%,0,100
RNC_5002a,%,0,100
RNC_919b,%,0,100
RNC_919a,%,0,100
RNC_5012a,%,0,100
RNC_915c,%,0,100
RNC_5385a,%,0,100
RNC_5383a,%,0,100
RNC_5386a,%,0,100
RNC_5384a,%,0,100
RNC_5031a,%,0,100
RNC_5005a,%,0,100
RNC_303d,%,0,100
RNC_303c,%,0,100
RNC_302d,%,0,100
RNC_302c,%,0,100
RNC_299e,#,0,
RNC_299d,#,0,
RNC_299c,#,0,
RNC_298g,#,0,
RNC_298f,#,0,
RNC_298e,#,0,
RNC_298d,#,0,
RNC_5004a,%,0,100
RNC_5029a,Mb,0,
RNC_5079a,#,0,
RNC_5078a,#,0,
RNC_5047a,#,0,
RNC_5475a,#,0,
RNC_5030a,%,0,100
RNC_5046a,#,0,
RNC_301e,%,0,100
RNC_301d,%,0,100
RNC_300g,%,0,100
RNC_300f,%,0,100
RNC_5070a,#,0,
RNC_5071a,%,0,100
RNC_743a,#,0,
RNC_5066a,#,0,
RNC_5069a,%,0,100
RNC_728a,%,0,100
RNC_5050b,Mb/Dropped RAB,,
RNC_5050a,Mb/Dropped RAB,,
RNC_5051b,Mb/Dropped RAB,,
RNC_5051a,Mb/Dropped RAB,,
RNC_941b,Mb/s,0,
RNC_5027a,Mb,0,
RNC_5021b,Mb/s,0,
RNC_5021a,Mb/s,0,
RNC_950b,Mb/s,0,
RNC_951b,Mb/s,0,
RNC_5019a,Mb,0,
RNC_5020a,Mb,0,
RNC_729a,%,0,100
RNC_5501a,%,0,100
RNC_5500a,%,0,100
RNC_740a,#,0,
RNC_741a,%,0,100
RNC_5461a,s,0,
RNC_5068a,%,0,100
RNC_5574b,#,0,
RNC_5574a,#,0,
RNC_1909b,%,0,100
RNC_5016a,#,0,
RNC_5445a,#,0,
RNC_5372a,#,0,
RNC_738b,min/drop,,
RNC_738a,min/drop,,
RNC_737b,min/drop,,
RNC_737a,min/drop,,
RNC_5035a,%,0,100
RNC_5058a,min,0,
RNC_5034a,%,0,100
RNC_5059a,min,0,
RNC_177c,dBm,,
RNC_5446a,#,0,
RNC_5586a,#,0,
RNC_5450a,%,0,100
RNC_5451a,%,0,100
RNC_5503a,%,0,100
RNC_5502a,%,0,100
RNC_5022a,Mb,0,
RNC_5083a,min/drop,,
RNC_5092a,1/GB,0,
RNC_5082a,min/drop,,
RNC_922b,%,0,100
RNC_930b,#,0,
RNC_916b,%,0,100
RNC_5473a,%,0,100
RNC_2173a,#,0,
RNC_5017a,#,0,
RNC_5117a,#,0,
RNC_5486a,#,0,
RNC_5018a,#,0,
RNC_5118a,#,0,
RNC_1906a,#,0,
RNC_944c,%,0,100
RNC_944b,%,0,100
RNC_943b,%,0,100
RNC_736b,%,0,100
RNC_736a,%,0,100
RNC_615c,%,0,100
RNC_615b,%,0,100
RNC_160e,%,0,100
RNC_619b,%,0,100
RNC_619a,%,0,100
RNC_232d,%,0,100
RNC_232e,%,0,100
RNC_231d,%,0,100
RNC_231c,%,0,100
RNC_5434a,%,0,100
RNC_616a,#,0,
RNC_617a,#,0,
RNC_268a,#,0,
RNC_229a,#,0,
RNC_30a,%,0,100
RNC_31a,%,0,100
RNC_618a,%,0,100
RNC_217g,%,0,100
RNC_217f,%,0,100
RNC_217e,%,0,100
RNC_5504a,#,0,
RNC_214a,#,0,
RNC_5506a,#,0,
RNC_20b,%,0,100
RNC_5464b,#,0,
RNC_5464a,#,0,
RNC_154d,%,0,100
RNC_94e,%,0,100
RNC_5505a,%,0,100
RNC_5505b,%,0,100
RNC_5036a,%,0,100
RNC_5024a,%,0,100
RNC_218a,#,0,
RNC_5008b,%,0,100
RNC_5095a,%,0,100
RNC_5009b,%,0,100
RNC_5094a,%,0,100
RNC_5008a,%,0,100
RNC_5009a,%,0,100
RNC_5076a,%,0,100
RNC_5077a,%,0,100
RNC_5064a,#,0,
RNC_5065a,#,0,
RNC_5073a,%,0,100
RNC_5075a,%,0,100
RNC_5072a,#,0,
RNC_5074a,#,0,
RNC_5579a,%,0,100
RNC_5580a,%,0,100
RNC_5581a,%,0,100
RNC_191b,%,0,100
RNC_153b,%,0,100
RNC_194b,#,0,
RNC_193b,#,0,
RNC_575d,%,0,100
RNC_5476a,%,0,100
RNC_566e,%,0,100
RNC_746a,min,0,
RNC_5577a,%,0,100
RNC_5578a,%,0,100
RNC_5575a,%,0,100
RNC_5576a,%,0,100
RNC_5585b,#,0,
RNC_5093a,%,0,100
RNC_5093b,%,0,100
RNC_5023a,%,0,100
RNC_5037a,%,0,100
RNC_745a,min,0,
SRAN_1a,MB,0,
SRAN_2a,Mb/s,0,
SRAN_3a,MB,0,
SRAN_4a,Mb/s,0,
SRAN_5a,MB,0,
SRAN_6a,Mb/s,0,
SRAN_7a,MB,0,
SRAN_8a,Mb/s,0,
